Open Time (ET),Close Time (ET),Trading Date,Direction,Entry Price,Exit Price,Profit/Loss,Status,Duration (min),Is Quick Stop,ADX,Plus DI,Minus DI,Trend Direction,Trend Strength,Is Strong Trend,Is Golden Cross,Is Death Cross,Keltner Upper,Keltner Middle,Keltner Lower,Entry vs Keltner,Bollinger Upper,Bollinger Lower,BB Bandwidth,Is Squeezing,Volatility Level,ATR
2025-06-05 14:17:01,2025-06-05 14:27:00,2025-06-05,Short,5953.25,5971.75,-925.00,Loss,9,true,61.84,6.06,42.19,Down,Very Strong,true,false,true,5974.12,5967.86,5961.60,Below Lower,5980.25,5955.48,0.0042,true,Normal,4.17
2025-06-05 15:16:01,2025-06-05 15:37:00,2025-06-05,Short,5953.00,5955.50,-125.00,Loss,20,false,33.99,8.72,45.18,Down,Strong,true,false,true,5972.10,5965.74,5959.37,Below Lower,5980.15,5951.33,0.0048,true,Normal,4.24
2025-06-05 15:42:01,2025-06-05 15:54:00,2025-06-05,Long,5961.25,5948.00,-662.50,Loss,11,true,43.46,25.42,23.50,Up,Strong,true,true,false,5957.55,5949.23,5940.90,Above Upper,5968.06,5930.39,0.0063,true,Normal,5.55
2025-06-05 15:55:01,2025-06-05 15:58:00,2025-06-05,Short,5944.75,5943.50,62.50,Profit,2,true,40.92,14.74,24.81,Down,Strong,true,false,true,5965.29,5956.65,5948.01,Below Lower,5967.06,5946.24,0.0035,true,Normal,5.76
2025-06-06 11:20:01,2025-06-06 11:48:00,2025-06-06,Short,5996.25,6001.75,-275.00,Loss,27,false,29.95,9.75,47.71,Down,Strong,true,false,true,6016.61,6010.85,6005.09,Below Lower,6024.51,5997.19,0.0045,true,Normal,3.84
2025-06-11 14:04:01,2025-06-11 14:34:00,2025-06-11,Short,6025.25,6026.75,-75.00,Loss,29,false,73.83,3.45,48.38,Down,Very Strong,true,false,true,6047.44,6041.48,6035.51,Below Lower,6055.51,6027.44,0.0046,true,Normal,3.98
2025-06-11 14:57:01,2025-06-11 15:26:00,2025-06-11,Short,6021.75,6024.25,-125.00,Loss,28,false,31.16,13.31,27.64,Down,Strong,true,false,true,6036.47,6030.69,6024.91,Below Lower,6037.67,6023.70,0.0023,true,Normal,3.85
2025-06-13 09:35:01,2025-06-13 09:52:00,2025-06-13,Long,6009.00,6000.25,-437.50,Loss,16,false,46.75,36.05,10.00,Up,Strong,true,true,false,6000.40,5994.38,5988.35,Above Upper,6012.66,5976.09,0.0061,true,Normal,4.02
2025-06-13 09:58:01,2025-06-13 10:38:00,2025-06-13,Short,5993.00,5991.50,75.00,Profit,39,false,40.48,15.41,27.16,Down,Strong,true,false,true,6009.03,6002.31,5995.59,Below Lower,6012.83,5991.79,0.0035,true,Normal,4.48
2025-06-13 10:55:01,2025-06-13 12:44:41,2025-06-13,Long,6000.25,6016.27,800.88,Profit,109,false,29.67,35.65,13.45,Up,Strong,true,true,false,5999.35,5992.89,5986.42,Above Upper,6002.31,5983.46,0.0031,true,Normal,4.31
2025-06-13 14:08:01,2025-06-13 15:58:00,2025-06-13,Short,5998.25,5971.75,1325.00,Profit,109,false,26.28,17.27,32.54,Down,Strong,true,false,true,6012.96,6007.36,6001.77,Below Lower,6016.69,5998.04,0.0031,true,Normal,3.73
2025-06-16 09:54:01,2025-06-16 11:56:12,2025-06-16,Long,6091.25,6094.73,173.90,Profit,122,false,37.07,38.40,10.25,Up,Strong,true,true,false,6086.69,6080.86,6075.04,Above Upper,6089.99,6071.73,0.0030,true,Normal,3.88
2025-06-17 13:51:01,2025-06-17 14:35:00,2025-06-17,Short,6042.50,6041.50,50.00,Profit,43,false,36.51,8.05,41.06,Down,Strong,true,false,true,6058.94,6053.30,6047.66,Below Lower,6066.02,6040.58,0.0042,true,Normal,3.76
2025-06-18 14:34:01,2025-06-18 14:51:00,2025-06-18,Long,6063.00,6054.25,-437.50,Loss,16,false,14.44,26.75,14.93,Doji,Weak,false,true,false,6061.17,6055.49,6049.81,Above Upper,6062.66,6048.31,0.0024,true,Normal,3.79
2025-06-18 14:57:01,2025-06-18 15:20:00,2025-06-18,Short,6037.50,6044.25,-337.50,Loss,22,false,30.88,9.47,42.01,Down,Strong,true,false,true,6063.51,6055.74,6047.97,Below Lower,6074.56,6036.92,0.0062,true,Normal,5.18
2025-06-20 09:41:01,2025-06-20 09:49:33,2025-06-20,Long,6069.00,6055.75,-662.50,Loss,8,true,19.48,30.59,17.43,Doji,Weak,false,true,false,6067.42,6061.89,6056.36,Above Upper,6070.19,6053.58,0.0027,true,Normal,3.69
2025-06-20 09:52:01,2025-06-20 11:36:06,2025-06-20,Short,6051.25,6035.86,769.65,Profit,104,false,20.23,16.83,33.00,Doji,Weak,false,false,true,6067.93,6062.00,6056.07,Below Lower,6073.56,6050.44,0.0038,true,Normal,3.95
2025-06-23 09:44:01,2025-06-23 10:59:57,2025-06-23,Long,6030.50,6039.85,467.35,Profit,75,false,22.93,25.29,18.27,Doji,Weak,false,true,false,6029.69,6024.49,6019.28,Above Upper,6035.70,6013.28,0.0037,true,Normal,3.47
2025-06-23 12:37:01,2025-06-23 12:45:19,2025-06-23,Short,5998.75,6025.50,-1337.50,Loss,8,true,67.31,2.18,42.27,Down,Very Strong,true,false,true,6025.22,6018.43,6011.63,Below Lower,6037.43,5999.42,0.0063,true,Normal,4.53
2025-06-23 13:12:01,2025-06-23 15:58:00,2025-06-23,Long,6035.50,6079.50,2200.00,Profit,165,false,29.25,27.54,14.32,Up,Strong,true,true,false,6029.19,6019.90,6010.61,Above Upper,6032.97,6006.83,0.0043,true,Normal,6.20
2025-07-07 12:21:01,2025-07-07 13:11:00,2025-07-07,Short,6270.75,6272.00,-62.50,Loss,49,false,37.14,8.50,51.33,Down,Strong,true,false,true,6292.10,6286.30,6280.50,Below Lower,6299.43,6273.17,0.0042,true,Normal,3.87
2025-07-07 14:24:01,2025-07-07 14:41:00,2025-07-07,Short,6249.25,6257.25,-400.00,Loss,16,false,51.31,9.99,34.14,Down,Very Strong,true,false,true,6267.91,6262.39,6256.86,Below Lower,6278.98,6245.79,0.0053,true,Normal,3.68
2025-07-16 11:18:01,2025-07-16 11:55:49,2025-07-16,Short,6274.75,6284.04,-464.32,Loss,37,false,38.44,13.04,41.27,Down,Strong,true,false,true,6294.44,6287.00,6279.56,Below Lower,6299.69,6274.31,0.0040,true,Normal,4.96
2025-07-16 11:57:01,2025-07-16 12:22:00,2025-07-16,Long,6283.25,6274.50,-437.50,Loss,24,false,36.93,33.82,15.95,Up,Strong,true,true,false,6274.85,6264.94,6255.02,Above Upper,6284.28,6245.60,0.0062,true,Normal,6.61
2025-07-22 09:58:01,2025-07-22 10:18:00,2025-07-22,Short,6326.00,6329.25,-162.50,Loss,19,false,42.18,13.98,36.33,Down,Strong,true,false,true,6342.82,6336.80,6330.78,Below Lower,6354.34,6319.26,0.0055,true,Normal,4.01
2025-07-30 14:42:01,2025-07-30 15:57:12,2025-07-30,Short,6411.25,6392.89,918.18,Profit,75,false,27.21,14.83,25.33,Down,Strong,true,false,true,6425.73,6419.49,6413.24,Below Lower,6428.25,6410.72,0.0027,true,Normal,4.16
2025-07-31 09:46:01,2025-07-31 09:52:48,2025-07-31,Short,6430.25,6444.25,-700.00,Loss,6,true,53.65,10.64,27.45,Down,Very Strong,true,false,true,6443.23,6437.85,6432.47,Below Lower,6448.56,6427.14,0.0033,true,Normal,3.59
2025-07-31 09:54:01,2025-07-31 10:18:00,2025-07-31,Long,6446.50,6444.50,-100.00,Loss,23,false,41.38,29.10,15.06,Up,Strong,true,true,false,6442.27,6436.85,6431.43,Above Upper,6445.94,6427.76,0.0028,true,Normal,3.61
2025-07-31 13:31:01,2025-07-31 14:32:00,2025-07-31,Short,6396.50,6398.75,-112.50,Loss,60,false,55.26,7.06,37.29,Down,Very Strong,true,false,true,6417.27,6412.00,6406.73,Below Lower,6431.15,6392.85,0.0060,true,Normal,3.51
2025-07-31 15:24:01,2025-07-31 15:45:00,2025-07-31,Short,6382.00,6387.00,-250.00,Loss,20,false,42.06,11.54,28.54,Down,Strong,true,false,true,6394.63,6389.34,6384.04,Below Lower,6400.00,6378.68,0.0033,true,Normal,3.53
2025-07-31 15:51:01,2025-07-31 15:58:00,2025-07-31,Short,6373.00,6369.75,162.50,Profit,6,true,22.80,15.20,32.71,Doji,Weak,false,false,true,6386.55,6379.93,6373.30,Below Lower,6390.31,6369.54,0.0033,true,Normal,4.41
2025-08-01 09:35:01,2025-08-01 10:33:28,2025-08-01,Short,6290.75,6286.74,200.38,Profit,58,false,23.94,12.63,28.66,Doji,Weak,false,false,true,6308.91,6301.98,6295.04,Below Lower,6313.21,6290.74,0.0036,true,Normal,4.63
2025-08-01 11:41:01,2025-08-01 12:41:00,2025-08-01,Long,6277.50,6279.50,100.00,Profit,59,false,23.58,33.99,12.31,Doji,Weak,false,true,false,6271.88,6266.09,6260.29,Above Upper,6275.91,6256.26,0.0031,true,Normal,3.86
2025-08-01 12:56:01,2025-08-01 14:27:29,2025-08-01,Short,6267.75,6262.33,271.25,Profit,91,false,45.20,8.15,39.20,Down,Strong,true,false,true,6282.51,6276.88,6271.24,Below Lower,6288.20,6265.55,0.0036,true,Normal,3.76
2025-08-01 14:28:01,2025-08-01 14:53:00,2025-08-01,Long,6263.50,6260.75,-137.50,Loss,24,false,41.70,32.67,12.80,Up,Strong,true,true,false,6255.63,6250.06,6244.49,Above Upper,6262.99,6237.13,0.0041,true,Normal,3.71
2025-08-01 14:57:01,2025-08-01 15:14:00,2025-08-01,Short,6259.75,6263.75,-200.00,Loss,16,false,52.88,16.46,28.06,Down,Very Strong,true,false,true,6273.58,6268.10,6262.62,Below Lower,6280.52,6255.68,0.0040,true,Normal,3.65
2025-08-01 15:50:01,2025-08-01 15:58:00,2025-08-01,Long,6275.25,6270.50,-237.50,Loss,7,true,33.56,33.60,12.51,Up,Strong,true,true,false,6272.12,6265.94,6259.76,Above Upper,6275.05,6256.83,0.0029,true,Normal,4.12
2025-08-05 10:02:01,2025-08-05 12:22:35,2025-08-05,Short,6354.75,6335.76,949.56,Profit,140,false,26.24,12.69,33.28,Down,Strong,true,false,true,6370.85,6365.31,6359.78,Below Lower,6373.89,6356.74,0.0027,true,Normal,3.69
2025-08-06 09:55:01,2025-08-06 10:17:00,2025-08-06,Long,6341.50,6338.75,-137.50,Loss,21,false,32.46,29.68,23.46,Up,Strong,true,true,false,6339.98,6333.83,6327.67,Above Upper,6342.31,6325.34,0.0027,true,Normal,4.10
2025-08-06 10:22:01,2025-08-06 10:37:00,2025-08-06,Short,6336.50,6342.50,-300.00,Loss,14,true,33.81,13.86,26.80,Down,Strong,true,false,true,6348.81,6343.06,6337.31,Below Lower,6353.51,6332.61,0.0033,true,Normal,3.83
2025-08-06 10:39:01,2025-08-06 12:47:36,2025-08-06,Long,6343.75,6363.62,993.63,Profit,128,false,44.09,27.95,13.82,Up,Strong,true,true,false,6339.67,6333.48,6327.28,Above Upper,6344.60,6322.35,0.0035,true,Normal,4.13
2025-08-07 09:47:01,2025-08-07 09:58:00,2025-08-07,Short,6398.50,6408.00,-475.00,Loss,10,true,24.80,14.63,34.48,Doji,Weak,false,false,true,6412.42,6407.04,6401.65,Below Lower,6415.74,6398.34,0.0027,true,Normal,3.59
2025-08-07 10:11:01,2025-08-07 14:57:00,2025-08-07,Short,6390.25,6351.67,1929.10,Profit,285,false,27.87,11.53,31.93,Down,Strong,true,false,true,6408.76,6402.24,6395.72,Below Lower,6413.71,6390.76,0.0036,true,Normal,4.35
2025-08-12 09:38:01,2025-08-12 09:44:40,2025-08-12,Long,6434.75,6419.75,-750.00,Loss,6,true,40.60,33.30,13.31,Up,Strong,true,true,false,6431.27,6425.84,6420.41,Above Upper,6437.47,6414.20,0.0036,true,Normal,3.62
2025-08-12 09:50:01,2025-08-12 10:08:00,2025-08-12,Short,6416.75,6427.75,-550.00,Loss,17,false,37.83,13.67,36.86,Down,Strong,true,false,true,6436.70,6428.96,6421.23,Below Lower,6445.35,6412.57,0.0051,true,Normal,5.16
2025-08-12 10:18:01,2025-08-12 15:58:00,2025-08-12,Long,6433.25,6468.50,1762.50,Profit,339,false,33.42,25.36,22.69,Up,Strong,true,true,false,6429.82,6423.24,6416.66,Above Upper,6436.08,6410.39,0.0040,true,Normal,4.39
2025-08-20 09:52:01,2025-08-20 11:15:07,2025-08-20,Short,6399.25,6382.79,823.09,Profit,83,false,41.69,7.56,38.66,Down,Strong,true,false,true,6420.36,6414.81,6409.27,Below Lower,6429.69,6399.94,0.0046,true,Normal,3.70
2025-08-20 14:06:01,2025-08-20 14:35:00,2025-08-20,Short,6392.75,6396.25,-175.00,Loss,28,false,40.69,14.40,32.15,Down,Strong,true,false,true,6409.26,6403.96,6398.67,Below Lower,6416.36,6391.57,0.0039,true,Normal,3.53
2025-08-21 09:47:01,2025-08-21 09:55:00,2025-08-21,Short,6377.25,6391.00,-687.50,Loss,7,true,18.32,20.54,32.19,Doji,Weak,false,false,true,6398.64,6391.01,6383.39,Below Lower,6400.91,6381.11,0.0031,true,Normal,5.08
2025-08-21 10:13:01,2025-08-21 10:37:00,2025-08-21,Long,6405.50,6403.75,-87.50,Loss,23,false,23.48,25.53,14.99,Doji,Weak,false,true,false,6402.56,6396.16,6389.76,Above Upper,6410.94,6381.39,0.0046,true,Normal,4.27
2025-08-21 11:36:01,2025-08-21 11:50:00,2025-08-21,Long,6406.25,6401.75,-225.00,Loss,13,true,33.66,22.28,15.20,Up,Strong,true,true,false,6405.33,6400.21,6395.09,Above Upper,6408.88,6391.55,0.0027,true,Normal,3.41
2025-08-22 09:59:01,2025-08-22 10:00:00,2025-08-22,Short,6412.00,6414.25,-112.50,Loss,0,true,35.72,16.23,28.11,Down,Strong,true,false,true,6426.87,6421.56,6416.25,Below Lower,6429.39,6413.74,0.0024,true,Normal,3.54
2025-08-22 10:02:01,2025-08-22 12:15:26,2025-08-22,Long,6463.75,6481.74,899.47,Profit,133,false,39.97,56.21,11.09,Up,Strong,true,true,false,6438.58,6427.81,6417.04,Above Upper,6458.02,6397.60,0.0094,true,Normal,7.18
2025-08-28 09:51:01,2025-08-28 10:11:00,2025-08-28,Short,6488.00,6492.00,-200.00,Loss,19,false,39.78,8.43,33.28,Down,Strong,true,false,true,6504.28,6498.70,6493.12,Below Lower,6509.54,6487.86,0.0033,true,Normal,3.72
2025-08-29 10:05:01,2025-08-29 10:32:00,2025-08-29,Short,6470.50,6470.75,-12.50,Loss,26,false,60.34,6.24,46.40,Down,Very Strong,true,false,true,6487.07,6481.45,6475.83,Below Lower,6492.77,6470.13,0.0035,true,Normal,3.75
2025-09-02 09:52:01,2025-09-02 10:25:00,2025-09-02,Long,6411.00,6407.25,-187.50,Loss,32,false,29.59,28.89,16.61,Up,Strong,true,true,false,6403.26,6395.68,6388.09,Above Upper,6409.12,6382.23,0.0042,true,Normal,5.06
2025-09-02 10:48:01,2025-09-02 12:42:56,2025-09-02,Short,6399.75,6385.61,707.05,Profit,114,false,34.35,9.41,32.83,Down,Strong,true,false,true,6415.97,6410.16,6404.36,Below Lower,6423.53,6396.80,0.0042,true,Normal,3.87
2025-09-05 10:02:01,2025-09-05 11:38:32,2025-09-05,Short,6519.00,6485.22,1688.91,Profit,96,false,34.26,9.31,32.57,Down,Strong,true,false,true,6538.69,6531.60,6524.51,Below Lower,6543.63,6519.57,0.0037,true,Normal,4.73
2025-09-05 11:59:01,2025-09-05 12:11:00,2025-09-05,Short,6473.50,6482.00,-425.00,Loss,11,true,31.90,17.61,28.33,Down,Strong,true,false,true,6486.01,6480.30,6474.59,Below Lower,6488.27,6472.33,0.0025,true,Normal,3.81
2025-09-17 14:03:01,2025-09-17 14:13:56,2025-09-17,Long,6678.50,6655.50,-1150.00,Loss,10,true,42.39,56.02,3.21,Up,Strong,true,true,false,6668.48,6662.34,6656.20,Above Upper,6677.25,6647.42,0.0045,true,Normal,4.09
2025-09-17 14:15:01,2025-09-17 14:27:00,2025-09-17,Short,6647.00,6663.25,-812.50,Loss,11,true,42.87,14.84,37.42,Down,Strong,true,false,true,6678.66,6668.66,6658.67,Below Lower,6690.13,6647.20,0.0064,true,Normal,6.66
2025-09-17 14:45:01,2025-09-17 15:01:00,2025-09-17,Short,6636.00,6649.00,-650.00,Loss,15,false,51.85,7.00,29.40,Down,Very Strong,true,false,true,6666.88,6651.86,6636.84,Below Lower,6678.68,6625.05,0.0081,true,Normal,10.01
2025-09-17 15:05:01,2025-09-17 15:52:00,2025-09-17,Long,6657.25,6658.50,62.50,Profit,46,false,37.26,30.24,16.03,Up,Strong,true,true,false,6652.49,6638.23,6623.96,Above Upper,6666.90,6609.55,0.0086,true,Normal,9.51
2025-09-18 09:43:01,2025-09-18 09:53:00,2025-09-18,Short,6678.50,6687.00,-425.00,Loss,9,true,30.23,10.34,28.37,Down,Strong,true,false,true,6691.40,6685.95,6680.50,Below Lower,6693.14,6678.76,0.0022,true,Normal,3.63
2025-09-18 10:01:01,2025-09-18 10:52:03,2025-09-18,Long,6691.50,6700.10,429.83,Profit,51,false,26.12,33.07,19.50,Up,Strong,true,true,false,6688.84,6682.40,6675.96,Above Upper,6693.89,6670.91,0.0034,true,Normal,4.29
2025-09-25 10:05:01,2025-09-25 11:07:35,2025-09-25,Long,6650.50,6655.55,252.39,Profit,62,false,32.60,32.93,16.95,Up,Strong,true,true,false,6648.08,6641.41,6634.74,Above Upper,6651.68,6631.15,0.0031,true,Normal,4.45
2025-09-26 09:43:01,2025-09-26 10:07:00,2025-09-26,Long,6692.00,6682.25,-487.50,Loss,23,false,31.61,30.64,11.52,Up,Strong,true,true,false,6687.31,6681.54,6675.77,Above Upper,6694.89,6668.19,0.0040,true,Normal,3.85
2025-09-26 10:08:01,2025-09-26 10:41:00,2025-09-26,Short,6677.50,6675.75,87.50,Profit,32,false,24.75,17.05,37.91,Doji,Weak,false,false,true,6697.79,6691.48,6685.16,Below Lower,6703.74,6679.21,0.0037,true,Normal,4.21
2025-09-26 10:41:01,2025-09-26 10:49:00,2025-09-26,Long,6675.75,6666.75,-450.00,Loss,7,true,38.02,29.17,15.90,Up,Strong,true,true,false,6672.22,6665.78,6659.33,Above Upper,6675.83,6655.72,0.0030,true,Normal,4.29
2025-09-26 11:27:01,2025-09-26 11:43:00,2025-09-26,Long,6674.25,6670.75,-175.00,Loss,15,false,17.52,27.32,16.01,Doji,Weak,false,true,false,6672.51,6667.18,6661.84,Above Upper,6675.39,6658.96,0.0025,true,Low,3.56
2025-10-01 09:53:01,2025-10-01 10:05:00,2025-10-01,Short,6710.00,6720.25,-512.50,Loss,11,true,37.51,17.05,33.97,Down,Strong,true,false,true,6725.17,6719.75,6714.33,Below Lower,6732.36,6707.14,0.0038,true,Normal,3.61
2025-10-07 11:10:01,2025-10-07 12:02:00,2025-10-07,Short,6760.00,6758.25,87.50,Profit,51,false,48.87,5.14,37.95,Down,Strong,true,false,true,6781.31,6775.71,6770.11,Below Lower,6789.85,6761.57,0.0042,true,Normal,3.73
2025-10-10 10:59:01,2025-10-10 15:58:00,2025-10-10,Short,6764.25,6597.75,8325.00,Profit,298,false,27.52,7.01,59.36,Down,Strong,true,false,true,6799.02,6789.40,6779.78,Below Lower,6810.44,6768.36,0.0062,true,Normal,6.41
2025-10-13 10:23:01,2025-10-13 10:37:00,2025-10-13,Short,6672.75,6684.00,-562.50,Loss,13,true,32.94,10.69,34.45,Down,Strong,true,false,true,6694.90,6687.11,6679.32,Below Lower,6698.44,6675.79,0.0034,true,Normal,5.19
2025-10-13 10:53:01,2025-10-13 11:11:00,2025-10-13,Short,6668.50,6676.75,-412.50,Loss,17,false,32.67,15.39,23.00,Down,Strong,true,false,true,6686.88,6679.24,6671.59,Below Lower,6690.16,6668.31,0.0033,true,Normal,5.10
2025-10-13 11:13:01,2025-10-13 13:16:37,2025-10-13,Long,6679.00,6697.40,919.87,Profit,123,false,33.96,28.59,15.91,Up,Strong,true,true,false,6675.35,6669.18,6663.00,Above Upper,6678.69,6659.66,0.0029,true,Low,4.12
2025-10-14 09:35:01,2025-10-14 09:56:00,2025-10-14,Short,6621.50,6627.00,-275.00,Loss,20,false,56.41,7.12,33.75,Down,Very Strong,true,false,true,6637.92,6631.46,6625.01,Below Lower,6641.52,6621.41,0.0030,true,Normal,4.30
2025-10-14 09:56:01,2025-10-14 15:34:36,2025-10-14,Long,6627.00,6706.16,3957.99,Profit,338,false,39.62,30.24,20.24,Up,Strong,true,true,false,6620.69,6611.60,6602.51,Above Upper,6627.00,6596.20,0.0047,true,Normal,6.06
2025-10-14 15:41:01,2025-10-14 15:58:00,2025-10-14,Short,6688.50,6685.75,137.50,Profit,16,false,41.67,10.88,48.64,Down,Strong,true,false,true,6712.93,6705.09,6697.25,Below Lower,6728.08,6682.10,0.0069,true,Normal,5.23
2025-10-15 09:58:01,2025-10-15 11:11:00,2025-10-15,Long,6747.25,6749.25,100.00,Profit,72,false,23.16,33.81,15.36,Doji,Weak,false,true,false,6744.24,6737.16,6730.08,Above Upper,6750.27,6724.06,0.0039,true,Normal,4.72
2025-10-15 11:36:01,2025-10-15 13:45:32,2025-10-15,Short,6728.75,6695.99,1638.10,Profit,129,false,37.81,7.38,39.81,Down,Strong,true,false,true,6745.63,6740.09,6734.54,Below Lower,6752.03,6728.15,0.0035,true,Normal,3.70
2025-10-15 13:48:01,2025-10-15 15:36:49,2025-10-15,Long,6696.75,6707.40,532.35,Profit,108,false,61.86,32.45,9.23,Up,Very Strong,true,true,false,6693.09,6685.64,6678.19,Above Upper,6702.13,6669.14,0.0049,true,Normal,4.97
2025-10-16 10:13:01,2025-10-16 10:19:00,2025-10-16,Short,6719.00,6732.00,-650.00,Loss,5,true,18.01,12.49,24.42,Doji,Weak,false,false,true,6735.74,6727.98,6720.21,Below Lower,6736.38,6719.57,0.0025,true,Normal,5.18
2025-10-16 11:27:01,2025-10-16 13:18:43,2025-10-16,Short,6726.25,6704.45,1089.76,Profit,111,false,27.10,11.33,41.12,Down,Strong,true,false,true,6743.90,6737.84,6731.78,Below Lower,6748.50,6727.17,0.0032,true,Normal,4.04
2025-10-16 13:43:01,2025-10-16 15:10:46,2025-10-16,Short,6680.00,6670.45,477.43,Profit,87,false,27.43,13.34,30.26,Down,Strong,true,false,true,6700.43,6692.03,6683.62,Below Lower,6704.45,6679.60,0.0037,true,Normal,5.61
2025-10-16 15:18:01,2025-10-16 15:41:00,2025-10-16,Short,6649.75,6655.00,-262.50,Loss,22,false,25.41,12.64,18.50,Down,Strong,true,false,true,6669.12,6660.90,6652.68,Below Lower,6671.70,6650.10,0.0032,true,Normal,5.48
2025-10-16 15:51:01,2025-10-16 15:58:00,2025-10-16,Long,6666.75,6661.50,-262.50,Loss,6,true,31.88,26.88,11.66,Up,Strong,true,true,false,6662.87,6655.09,6647.30,Above Upper,6666.87,6643.30,0.0035,true,Normal,5.19
2025-10-17 09:53:01,2025-10-17 10:35:00,2025-10-17,Long,6670.25,6671.25,50.00,Profit,41,false,18.09,30.04,12.60,Doji,Weak,false,true,false,6670.02,6659.21,6648.40,Above Upper,6677.65,6640.77,0.0055,true,Normal,7.21
2025-10-17 10:59:01,2025-10-17 11:06:00,2025-10-17,Short,6655.25,6670.75,-775.00,Loss,6,true,23.82,13.90,27.33,Doji,Weak,false,false,true,6674.76,6665.93,6657.09,Below Lower,6678.49,6653.36,0.0038,true,Low,5.89
2025-10-17 11:24:01,2025-10-17 11:41:00,2025-10-17,Short,6648.00,6663.50,-775.00,Loss,16,false,23.82,15.27,21.47,Doji,Weak,false,false,true,6666.90,6658.31,6649.72,Below Lower,6675.43,6641.20,0.0051,true,Normal,5.73
2025-10-17 11:43:01,2025-10-17 13:11:17,2025-10-17,Long,6663.25,6670.03,338.96,Profit,88,false,17.59,25.39,18.79,Doji,Weak,false,true,false,6661.42,6652.63,6643.83,Above Upper,6664.80,6640.45,0.0037,true,Normal,5.86
2025-10-17 13:36:01,2025-10-17 13:44:00,2025-10-17,Long,6681.00,6670.75,-512.50,Loss,7,true,27.21,24.90,10.53,Up,Strong,true,true,false,6679.78,6673.35,6666.92,Above Upper,6681.97,6664.73,0.0026,true,Normal,4.28
2025-10-17 13:55:01,2025-10-17 15:58:00,2025-10-17,Long,6688.50,6705.25,837.50,Profit,122,false,21.14,31.54,11.99,Doji,Weak,false,true,false,6684.18,6677.53,6670.87,Above Upper,6689.78,6665.27,0.0037,true,Normal,4.43
2025-10-22 10:31:01,2025-10-22 10:58:00,2025-10-22,Short,6751.25,6754.50,-162.50,Loss,26,false,44.74,7.78,39.96,Down,Strong,true,false,true,6769.15,6763.76,6758.37,Below Lower,6777.01,6750.52,0.0039,true,Normal,3.59
2025-10-22 11:00:01,2025-10-22 11:16:00,2025-10-22,Long,6759.75,6755.75,-200.00,Loss,15,false,30.25,22.26,17.64,Up,Strong,true,true,false,6755.55,6749.63,6743.70,Above Upper,6760.03,6739.22,0.0031,true,Normal,3.95
2025-10-22 11:23:01,2025-10-22 11:45:00,2025-10-22,Short,6740.50,6744.50,-200.00,Loss,21,false,59.03,6.23,44.12,Down,Very Strong,true,false,true,6760.04,6754.09,6748.13,Below Lower,6766.58,6741.60,0.0037,true,Normal,3.97
2025-10-22 11:47:01,2025-10-22 12:03:00,2025-10-22,Long,6750.25,6742.50,-387.50,Loss,15,false,39.56,22.24,15.06,Up,Strong,true,true,false,6748.18,6741.95,6735.72,Above Upper,6750.44,6733.46,0.0025,true,Normal,4.15
2025-10-22 12:22:01,2025-10-22 12:46:00,2025-10-22,Short,6735.25,6734.00,62.50,Profit,23,false,34.27,14.54,30.03,Down,Strong,true,false,true,6746.39,6741.25,6736.11,Below Lower,6746.94,6735.56,0.0017,true,Normal,3.43
2025-10-22 13:16:01,2025-10-22 14:24:00,2025-10-22,Short,6718.50,6717.25,62.50,Profit,67,false,24.51,14.50,27.31,Doji,Weak,false,false,true,6734.70,6727.23,6719.75,Below Lower,6738.02,6716.43,0.0032,true,Normal,4.98
2025-10-22 14:25:01,2025-10-22 14:53:00,2025-10-22,Long,6718.75,6713.00,-287.50,Loss,27,false,28.46,32.84,14.21,Up,Strong,true,true,false,6715.55,6708.55,6701.55,Above Upper,6721.09,6696.01,0.0037,true,Normal,4.67
2025-10-22 15:09:01,2025-10-22 15:58:00,2025-10-22,Long,6729.50,6734.50,250.00,Profit,48,false,21.98,28.29,14.51,Doji,Weak,false,true,false,6727.36,6720.99,6714.62,Above Upper,6730.81,6711.16,0.0029,true,Normal,4.25
2025-10-23 09:51:01,2025-10-23 10:08:00,2025-10-23,Long,6764.75,6752.50,-612.50,Loss,16,false,59.15,41.75,6.58,Up,Very Strong,true,true,false,6756.27,6751.06,6745.85,Above Upper,6765.04,6737.08,0.0041,true,Normal,3.47
2025-10-23 10:12:01,2025-10-23 10:27:00,2025-10-23,Short,6748.00,6755.50,-375.00,Loss,14,true,35.09,17.91,19.49,Down,Strong,true,false,true,6762.03,6756.21,6750.40,Below Lower,6763.99,6748.43,0.0023,true,Normal,3.88
2025-10-29 14:38:01,2025-10-29 14:56:00,2025-10-29,Short,6905.50,6919.00,-675.00,Loss,17,false,29.20,9.98,41.39,Down,Strong,true,false,true,6938.89,6928.59,6918.28,Below Lower,6950.22,6906.96,0.0062,true,Normal,6.87
2025-10-30 09:37:01,2025-10-30 09:48:17,2025-10-30,Short,6871.75,6895.50,-1187.50,Loss,11,true,33.62,8.27,39.73,Down,Strong,true,false,true,6894.57,6888.59,6882.61,Below Lower,6902.35,6874.83,0.0040,true,Normal,3.99
2025-10-30 09:49:01,2025-10-30 10:13:00,2025-10-30,Long,6896.00,6896.25,12.50,Profit,23,false,31.92,33.22,15.88,Up,Strong,true,true,false,6888.70,6881.18,6873.65,Above Upper,6897.39,6864.96,0.0047,true,Normal,5.02
